image,worker_id,gpu_id,ok,selected_skill,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/2518.jpg,2,2,True,cognitive-appraisal,0.8,,,6.0,4.5,0.555556,0.388889,6.5,4.5,0.611111,0.388889,0.0556,0.0,,,,,,,,,,,4.624,4.28,11.685,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2520.jpg,3,3,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.719,4.212,9.805,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2521.jpg,0,0,True,cognitive-appraisal,0.8,,,6.5,4.5,0.611111,0.388889,7.0,4.0,0.666667,0.333333,0.0556,-0.0556,,,,,,,,,,,4.605,4.684,11.728,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2525.jpg,1,1,True,kaplan-art-restoration,0.95,,,6.5,5.5,0.611111,0.5,7.0,4.5,0.666667,0.388889,0.0556,-0.1111,,,,,,,,,,,4.474,3.987,9.475,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2530.jpg,2,2,True,panas-discrete-va,0.95,,,8.5,6.0,0.833333,0.555556,9.0,8.0,0.888889,0.777778,0.0556,0.2222,,,,,,,,,,,4.581,3.726,13.227,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2540.jpg,3,3,True,todorov-face-evaluation,0.9,,,7.5,4.5,0.722222,0.388889,7.5,4.5,0.722222,0.388889,0.0,0.0,,,,,,,,,,,4.746,3.921,9.723,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2550.jpg,0,0,True,panas-discrete-va,0.95,,,8.5,4.5,0.833333,0.388889,9.0,5.5,0.888889,0.5,0.0556,0.1111,,,,,,,,,,,4.566,3.838,12.451,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2560.jpg,1,1,True,cognitive-appraisal,0.85,,,6.5,5.5,0.611111,0.5,6.5,5.5,0.611111,0.5,0.0,0.0,,,,,,,,,,,4.758,4.198,11.32,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2570.jpg,2,2,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,4.5,6.5,0.388889,0.611111,-0.1111,0.1111,,,,,,,,,,,4.858,4.352,12.457,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2575.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,6.5,7.5,0.611111,0.722222,0.1111,0.2222,,,,,,,,,,,4.487,4.498,11.268,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2579.jpg,0,0,True,cognitive-appraisal,0.9,,,6.5,6.5,0.611111,0.611111,7.0,6.5,0.666667,0.611111,0.0556,0.0,,,,,,,,,,,4.501,3.966,10.737,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2580.jpg,1,1,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,5.5,6.0,0.5,0.555556,0.0,0.0556,,,,,,,,,,,5.126,4.013,11.521,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2590.jpg,2,2,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.552,4.026,10.267,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2593.jpg,3,3,True,cognitive-appraisal,0.9,,,6.5,5.5,0.611111,0.5,6.5,5.5,0.611111,0.5,0.0,0.0,,,,,,,,,,,5.073,3.848,11.923,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2594.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,7.0,6.0,0.666667,0.555556,7.0,6.5,0.666667,0.611111,0.0,0.0556,,,,,,,,,,,4.944,4.209,9.334,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2595.jpg,1,1,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.864,3.954,9.821,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2597.jpg,2,2,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,6.5,8.0,0.611111,0.777778,0.1111,0.2778,,,,,,,,,,,4.519,3.828,11.114,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2598.jpg,3,3,True,panas-discrete-va,0.95,,,8.0,6.0,0.777778,0.555556,9.0,7.5,0.888889,0.722222,0.1111,0.1667,,,,,,,,,,,4.84,3.741,12.852,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2600.jpg,0,0,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.886,3.835,8.879,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2605.jpg,1,1,True,berlyne-arousal-pleasure,0.9,,,5.5,5.5,0.5,0.5,6.5,8.0,0.611111,0.777778,0.1111,0.2778,,,,,,,,,,,4.924,4.32,11.3,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2606.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,6.5,9.0,0.611111,0.888889,6.5,8.5,0.611111,0.833333,0.0,-0.0556,,,,,,,,,,,4.294,4.116,11.015,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2616.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,6.5,8.5,0.611111,0.833333,0.1111,0.3333,,,,,,,,,,,5.348,4.243,12.683,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2620.jpg,0,0,True,berlyne-arousal-pleasure,0.9,,,6.5,5.5,0.611111,0.5,7.0,6.5,0.666667,0.611111,0.0556,0.1111,,,,,,,,,,,4.89,3.891,11.757,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2630.jpg,1,1,True,todorov-face-evaluation,0.95,,,6.5,6.5,0.611111,0.611111,7.5,6.5,0.722222,0.611111,0.1111,0.0,,,,,,,,,,,4.776,4.153,9.742,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2635.jpg,2,2,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.426,4.246,11.107,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2650.jpg,3,3,True,todorov-face-evaluation,0.9,,,6.5,5.5,0.611111,0.5,7.0,5.5,0.666667,0.5,0.0556,0.0,,,,,,,,,,,4.399,4.187,9.3,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2655.jpg,0,0,True,panas-discrete-va,0.8,,,7.5,5.5,0.722222,0.5,7.0,5.0,0.666667,0.444444,-0.0556,-0.0556,,,,,,,,,,,4.901,4.074,11.309,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2660.jpg,1,1,True,panas-discrete-va,0.95,,,7.5,6.5,0.722222,0.611111,8.5,8.0,0.833333,0.777778,0.1111,0.1667,,,,,,,,,,,4.874,3.752,13.337,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2661.jpg,2,2,True,panas-discrete-va,0.95,,,5.5,5.5,0.5,0.5,2.5,9.0,0.166667,0.888889,-0.3333,0.3889,,,,,,,,,,,4.986,3.905,13.822,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2681.jpg,3,3,True,cognitive-appraisal,0.85,,,5.5,5.5,0.5,0.5,5.5,7.5,0.5,0.722222,0.0,0.2222,,,,,,,,,,,4.552,4.241,12.38,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2682.jpg,0,0,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,5.5,7.0,0.5,0.666667,0.0,0.1667,,,,,,,,,,,4.473,3.89,11.082,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2683.jpg,1,1,True,cognitive-appraisal,0.95,,,3.0,9.0,0.222222,0.888889,2.5,9.5,0.166667,0.944444,-0.0556,0.0556,,,,,,,,,,,4.776,4.126,12.538,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2688.jpg,2,2,True,cognitive-appraisal,0.95,,,3.5,8.0,0.277778,0.777778,2.5,9.0,0.166667,0.888889,-0.1111,0.1111,,,,,,,,,,,4.742,4.188,12.174,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2690.jpg,3,3,True,cognitive-appraisal,0.8,,,3.0,8.0,0.222222,0.777778,3.0,8.5,0.222222,0.833333,0.0,0.0556,,,,,,,,,,,4.647,4.079,12.805,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2691.jpg,0,0,True,cognitive-appraisal,0.95,,,3.5,9.0,0.277778,0.888889,3.5,9.0,0.277778,0.888889,0.0,0.0,,,,,,,,,,,5.261,3.981,12.464,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2692.jpg,1,1,True,cognitive-appraisal,0.95,,,3.0,8.5,0.222222,0.833333,2.5,9.5,0.166667,0.944444,-0.0556,0.1111,,,,,,,,,,,4.274,4.361,12.011,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2694.jpg,2,2,True,cognitive-appraisal,0.95,,,4.0,7.5,0.333333,0.722222,3.0,8.5,0.222222,0.833333,-0.1111,0.1111,,,,,,,,,,,5.113,3.988,13.452,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2695.jpg,3,3,True,cognitive-appraisal,0.9,,,4.5,6.5,0.388889,0.611111,4.0,7.0,0.333333,0.666667,-0.0556,0.0556,,,,,,,,,,,5.027,4.313,12.497,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2700.jpg,0,0,True,panas-discrete-va,0.95,,,3.5,8.5,0.277778,0.833333,2.5,8.5,0.166667,0.833333,-0.1111,0.0,,,,,,,,,,,4.646,3.952,14.454,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2702.jpg,1,1,True,panas-discrete-va,0.95,,,6.5,7.5,0.611111,0.722222,8.5,7.5,0.833333,0.722222,0.2222,0.0,,,,,,,,,,,4.185,3.856,13.053,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2703.jpg,2,2,True,panas-discrete-va,0.98,,,2.5,9.5,0.166667,0.944444,2.0,8.5,0.111111,0.833333,-0.0556,-0.1111,,,,,,,,,,,4.887,3.873,12.77,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2704.jpg,3,3,True,panas-discrete-va,0.98,,,5.5,5.5,0.5,0.5,2.5,9.0,0.166667,0.888889,-0.3333,0.3889,,,,,,,,,,,4.773,4.282,13.204,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2710.jpg,0,0,True,cognitive-appraisal,0.9,,,3.0,4.0,0.222222,0.333333,3.5,4.5,0.277778,0.388889,0.0556,0.0556,,,,,,,,,,,4.92,4.056,12.842,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2715.jpg,1,1,True,todorov-face-evaluation,0.95,,,5.5,5.5,0.5,0.5,6.5,5.5,0.611111,0.5,0.1111,0.0,,,,,,,,,,,4.476,4.191,10.262,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2716.jpg,2,2,True,panas-discrete-va,0.8,,,5.5,5.5,0.5,0.5,5.5,7.0,0.5,0.666667,0.0,0.1667,,,,,,,,,,,4.574,3.712,11.688,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2717.jpg,3,3,True,cognitive-appraisal,0.85,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.633,4.271,10.498,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2718.jpg,0,0,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.811,3.757,8.427,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2720.jpg,1,1,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,4.0,7.0,0.333333,0.666667,-0.1667,0.1667,,,,,,,,,,,4.48,4.097,12.172,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2722.jpg,2,2,True,cognitive-appraisal,0.9,,,3.5,6.5,0.277778,0.611111,3.5,5.5,0.277778,0.5,0.0,-0.1111,,,,,,,,,,,5.034,4.219,12.634,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2730.jpg,3,3,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.841,4.044,9.94,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2745.jpg,0,0,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.222,3.878,8.921,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2746.jpg,1,1,True,cognitive-appraisal,0.85,,,5.5,5.5,0.5,0.5,6.0,5.5,0.555556,0.5,0.0556,0.0,,,,,,,,,,,4.255,4.033,10.697,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2749.jpg,2,2,True,cognitive-appraisal,0.85,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.999,4.315,9.573,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2750.jpg,3,3,True,cognitive-appraisal,0.9,,,3.0,6.5,0.222222,0.611111,3.0,6.5,0.222222,0.611111,0.0,0.0,,,,,,,,,,,5.531,3.873,12.301,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2751.jpg,0,0,True,cognitive-appraisal,0.95,,,3.0,6.5,0.222222,0.611111,3.0,7.0,0.222222,0.666667,0.0,0.0556,,,,,,,,,,,5.443,3.994,11.755,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2752.jpg,1,1,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,4.0,6.5,0.333333,0.611111,-0.1667,0.1111,,,,,,,,,,,4.497,4.034,11.241,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2753.jpg,2,2,True,panas-discrete-va,0.95,,,4.0,6.5,0.333333,0.611111,2.5,8.5,0.166667,0.833333,-0.1667,0.2222,,,,,,,,,,,4.745,3.977,13.55,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2770.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,3.5,7.5,0.277778,0.722222,5.5,5.5,0.5,0.5,0.2222,-0.2222,,,,,,,,,,,5.051,4.064,9.701,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2780.jpg,0,0,True,panas-discrete-va,0.98,,,3.0,8.5,0.222222,0.833333,1.99,8.02,0.11,0.78,-0.1122,-0.0533,,,,,,,,,,,4.929,3.89,9.881,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2791.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,7.5,6.5,0.722222,0.611111,7.5,7.5,0.722222,0.722222,0.0,0.1111,,,,,,,,,,,4.343,4.117,10.303,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2795.jpg,2,2,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.478,4.192,9.37,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2799.jpg,3,3,True,panas-discrete-va,0.98,,,2.5,9.5,0.166667,0.944444,2.0,9.0,0.111111,0.888889,-0.0556,-0.0556,,,,,,,,,,,5.238,4.015,13.713,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2800.jpg,0,0,True,panas-discrete-va,0.98,,,2.5,8.5,0.166667,0.833333,2.0,8.5,0.111111,0.833333,-0.0556,0.0,,,,,,,,,,,5.239,3.692,13.837,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2810.jpg,1,1,True,panas-discrete-va,0.98,,,3.0,9.0,0.222222,0.888889,2.5,9.0,0.166667,0.888889,-0.0556,0.0,,,,,,,,,,,5.186,3.926,13.828,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2811.jpg,2,2,True,cognitive-appraisal,0.95,,,3.0,8.5,0.222222,0.833333,3.0,9.0,0.222222,0.888889,0.0,0.0556,,,,,,,,,,,4.765,4.14,12.052,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2830.jpg,3,3,True,panas-discrete-va,0.9,,,5.5,5.5,0.5,0.5,3.5,8.5,0.277778,0.833333,-0.2222,0.3333,,,,,,,,,,,4.503,3.891,12.335,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2840.jpg,0,0,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.424,4.044,11.304,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2850.jpg,1,1,True,cognitive-appraisal,0.85,,,5.5,5.5,0.5,0.5,6.5,7.5,0.611111,0.722222,0.1111,0.2222,,,,,,,,,,,4.471,4.706,13.62,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2870.jpg,2,2,True,cognitive-appraisal,0.8,,,6.5,6.5,0.611111,0.611111,7.5,5.5,0.722222,0.5,0.1111,-0.1111,,,,,,,,,,,4.985,4.368,11.198,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2880.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,6.5,6.5,0.611111,0.611111,0.1111,0.1111,,,,,,,,,,,4.581,3.871,10.938,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2890.jpg,0,0,True,todorov-face-evaluation,0.9,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.885,3.704,7.903,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2900.jpg,1,1,True,panas-discrete-va,0.98,,,3.0,8.5,0.222222,0.833333,2.0,8.5,0.111111,0.833333,-0.1111,0.0,,,,,,,,,,,4.468,4.166,13.69,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2901.jpg,2,2,True,panas-discrete-va,0.98,,,3.0,8.5,0.222222,0.833333,2.0,8.5,0.111111,0.833333,-0.1111,0.0,,,,,,,,,,,4.544,4.174,13.69,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2902.jpg,3,3,True,panas-discrete-va,0.95,,,8.5,6.5,0.833333,0.611111,9.0,7.5,0.888889,0.722222,0.0556,0.1111,,,,,,,,,,,4.728,3.908,13.778,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2980.jpg,0,0,True,cognitive-appraisal,0.8,,,6.5,6.5,0.611111,0.611111,6.5,6.5,0.611111,0.611111,0.0,0.0,,,,,,,,,,,4.577,4.321,11.746,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2981.jpg,1,1,True,cognitive-appraisal,0.9,,,3.5,7.5,0.277778,0.722222,3.5,8.0,0.277778,0.777778,0.0,0.0556,,,,,,,,,,,5.164,4.12,12.059,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3000.jpg,2,2,True,panas-discrete-va,0.95,,,1.0,10.0,0.0,1.0,2.0,8.5,0.111111,0.833333,0.1111,-0.1667,,,,,,,,,,,4.488,4.036,13.684,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3001.jpg,3,3,True,cognitive-appraisal,0.98,,,1.0,5.5,0.0,0.5,1.5,8.5,0.055556,0.833333,0.0556,0.3333,,,,,,,,,,,5.037,3.879,11.969,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3005.jpg,0,0,True,cognitive-appraisal,0.95,,,1.0,9.0,0.0,0.888889,1.5,9.0,0.055556,0.888889,0.0556,0.0,,,,,,,,,,,4.741,4.188,13.392,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3006.jpg,1,1,True,berlyne-arousal-pleasure,0.85,,,5.5,5.5,0.5,0.5,6.5,7.5,0.611111,0.722222,0.1111,0.2222,,,,,,,,,,,4.904,4.11,10.4,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3010.jpg,2,2,True,panas-discrete-va,0.98,,,1.0,10.0,0.0,1.0,1.5,9.1,0.055556,0.9,0.0556,-0.1,,,,,,,,,,,4.29,4.064,14.142,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3015.jpg,3,3,True,cognitive-appraisal,0.95,,,1.0,10.0,0.0,1.0,1.0,9.5,0.0,0.944444,0.0,-0.0556,,,,,,,,,,,4.508,4.036,11.133,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3016.jpg,0,0,True,panas-discrete-va,0.95,,,1.0,9.0,0.0,0.888889,1.5,9.0,0.055556,0.888889,0.0556,0.0,,,,,,,,,,,4.485,4.25,14.593,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3017.jpg,1,1,True,panas-discrete-va,0.95,,,2.5,7.5,0.166667,0.722222,2.0,8.5,0.111111,0.833333,-0.0556,0.1111,,,,,,,,,,,4.515,4.057,14.046,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3019.jpg,2,2,True,cognitive-appraisal,0.95,,,2.5,8.5,0.166667,0.833333,3.0,8.5,0.222222,0.833333,0.0556,0.0,,,,,,,,,,,4.55,3.956,11.405,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3022.jpg,3,3,True,panas-discrete-va,0.98,,,5.5,10.0,0.5,1.0,2.5,9.0,0.166667,0.888889,-0.3333,-0.1111,,,,,,,,,,,5.503,4.24,14.457,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3030.jpg,0,0,True,panas-discrete-va,0.95,,,1.0,5.5,0.0,0.5,2.0,8.5,0.111111,0.833333,0.1111,0.3333,,,,,,,,,,,4.368,3.788,11.086,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3051.jpg,1,1,True,panas-discrete-va,0.95,,,1.0,9.0,0.0,0.888889,1.5,9.0,0.055556,0.888889,0.0556,0.0,,,,,,,,,,,4.651,4.267,11.37,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3053.jpg,2,2,True,panas-discrete-va,0.99,,,1.0,10.0,0.0,1.0,1.5,9.1,0.055556,0.9,0.0556,-0.1,,,,,,,,,,,4.565,3.858,13.013,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3059.jpg,3,3,True,panas-discrete-va,0.95,,,1.0,5.5,0.0,0.5,1.5,8.5,0.055556,0.833333,0.0556,0.3333,,,,,,,,,,,4.654,4.24,14.116,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3060.jpg,0,0,True,panas-discrete-va,0.98,,,1.0,10.0,0.0,1.0,1.5,9.1,0.055556,0.9,0.0556,-0.1,,,,,,,,,,,4.65,4.143,11.503,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3061.jpg,1,1,True,panas-discrete-va,0.98,,,1.0,10.0,0.0,1.0,1.5,9.1,0.055556,0.9,0.0556,-0.1,,,,,,,,,,,4.374,4.185,13.911,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3062.jpg,2,2,True,panas-discrete-va,0.98,,,1.0,9.0,0.0,0.888889,2.0,8.5,0.111111,0.833333,0.1111,-0.0556,,,,,,,,,,,4.643,3.794,13.903,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3063.jpg,3,3,True,cognitive-appraisal,0.95,,,1.0,8.0,0.0,0.777778,1.5,9.0,0.055556,0.888889,0.0556,0.1111,,,,,,,,,,,4.554,4.273,12.697,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3064.jpg,0,0,True,cognitive-appraisal,0.95,,,1.0,10.0,0.0,1.0,1.0,9.5,0.0,0.944444,0.0,-0.0556,,,,,,,,,,,4.887,4.047,12.2,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3068.jpg,1,1,True,panas-discrete-va,0.99,,,1.0,10.0,0.0,1.0,1.5,9.1,0.055556,0.9,0.0556,-0.1,,,,,,,,,,,4.649,3.869,14.865,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3069.jpg,2,2,True,panas-discrete-va,0.95,,,1.0,10.0,0.0,1.0,1.5,9.1,0.055556,0.9,0.0556,-0.1,,,,,,,,,,,4.395,4.022,13.031,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3071.jpg,3,3,True,panas-discrete-va,0.98,,,1.0,10.0,0.0,1.0,2.0,8.5,0.111111,0.833333,0.1111,-0.1667,,,,,,,,,,,4.153,4.04,13.865,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3080.jpg,0,0,True,cognitive-appraisal,0.95,,,1.0,10.0,0.0,1.0,1.5,9.5,0.055556,0.944444,0.0556,-0.0556,,,,,,,,,,,4.742,4.098,10.836,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3100.jpg,1,1,True,panas-discrete-va,0.98,,,1.0,8.0,0.0,0.777778,2.0,8.5,0.111111,0.833333,0.1111,0.0556,,,,,,,,,,,4.438,3.654,13.328,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3101.jpg,2,2,True,panas-discrete-va,0.99,,,2.5,8.5,0.166667,0.833333,2.0,8.5,0.111111,0.833333,-0.0556,0.0,,,,,,,,,,,4.437,3.808,13.685,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3102.jpg,3,3,True,panas-discrete-va,0.98,,,1.0,10.0,0.0,1.0,2.0,8.5,0.111111,0.833333,0.1111,-0.1667,,,,,,,,,,,4.615,4.078,13.06,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3103.jpg,0,0,True,cognitive-appraisal,0.9,,,3.0,7.0,0.222222,0.666667,2.5,8.5,0.166667,0.833333,-0.0556,0.1667,,,,,,,,,,,5.158,3.964,12.396,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3110.jpg,1,1,True,cognitive-appraisal,0.95,,,2.5,6.5,0.166667,0.611111,1.5,9.0,0.055556,0.888889,-0.1111,0.2778,,,,,,,,,,,4.923,4.128,11.262,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3120.jpg,2,2,True,panas-discrete-va,0.98,,,1.0,10.0,0.0,1.0,2.0,8.5,0.111111,0.833333,0.1111,-0.1667,,,,,,,,,,,4.653,4.122,12.869,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3130.jpg,3,3,True,panas-discrete-va,0.98,,,1.0,10.0,0.0,1.0,1.5,9.1,0.055556,0.9,0.0556,-0.1,,,,,,,,,,,4.614,4.12,12.547,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3131.jpg,0,0,True,panas-discrete-va,0.98,,,1.0,10.0,0.0,1.0,1.5,9.0,0.055556,0.888889,0.0556,-0.1111,,,,,,,,,,,4.909,4.128,13.066,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3140.jpg,1,1,True,cognitive-appraisal,0.95,,,1.0,10.0,0.0,1.0,1.5,9.5,0.055556,0.944444,0.0556,-0.0556,,,,,,,,,,,4.39,4.035,11.893,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3150.jpg,2,2,True,panas-discrete-va,0.95,,,1.0,10.0,0.0,1.0,2.0,8.5,0.111111,0.833333,0.1111,-0.1667,,,,,,,,,,,4.694,3.966,13.216,,,
