image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/2580.jpg,1,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,17.482,20.027,40.896,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2595.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,18.859,17.082,39.381,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2605.jpg,1,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,6.5,7.5,0.611111,0.722222,0.1111,0.2222,,,,,,,,,,,19.637,17.045,43.465,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2630.jpg,1,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,6.5,6.5,0.611111,0.611111,7.0,5.5,0.666667,0.5,0.0556,-0.1111,,,,,,,,,,,16.978,16.496,35.071,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2660.jpg,1,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.722222,0.611111,8.5,4.5,0.833333,0.388889,0.1111,-0.2222,,,,,,,,,,,13.204,15.424,34.579,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2683.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal"", ""emotional-body-language""]",2,"The scene's high-stakes conflict, visible weapons, and social stakes require interpretation of goals, danger, and control, which is best captured by cognitive-appraisal. The emotional-body-language skill, while applicable, is secondary as it focuses on postures rather than the full context of threat and agency.",False,0.95,,,2.5,9.5,0.166667,0.944444,2.5,9.0,0.166667,0.888889,0.0,-0.0556,,,,,,,,,,,15.312,19.973,46.062,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2692.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.0,8.5,0.222222,0.833333,2.5,9.0,0.166667,0.888889,-0.0556,0.0556,,,,,,,,,,,14.211,15.713,46.184,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2702.jpg,1,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a person eating snacks, with no dominant affective mechanism from specialized psychology constructs.",False,0.98,,,6.5,7.5,0.611111,0.722222,6.5,7.5,0.611111,0.722222,0.0,0.0,,,,,,,,,,,16.313,13.16,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2715.jpg,1,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,6.5,5.5,0.611111,0.5,0.1111,0.0,,,,,,,,,,,16.903,17.553,34.636,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2720.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.5,5.5,0.5,0.5,1.5,5.5,0.055556,0.5,-0.4444,0.0,,,,,,,,,,,14.138,16.219,32.521,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2746.jpg,1,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a mundane grocery shopping scene with no dominant affective mechanism from specialized psychology constructs.,False,0.98,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,14.66,11.917,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2752.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,4.0,6.5,0.333333,0.611111,-0.1667,0.1111,,,,,,,,,,,14.94,15.883,49.602,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2791.jpg,1,,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.5,0.666667,0.611111,7.5,8.0,0.722222,0.777778,0.0556,0.1667,,,,,,,,,,,15.558,15.604,33.695,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2810.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.5,9.0,0.277778,0.888889,2.5,9.0,0.166667,0.888889,-0.1111,0.0,,,,,,,,,,,16.295,15.357,48.986,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2850.jpg,1,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a woman in a crowded, sunlit environment with no dominant affective mechanism from specialized psychology constructs.",False,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,17.467,13.375,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2900.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.0,9.0,0.222222,0.888889,2.5,9.0,0.166667,0.888889,-0.0556,0.0,,,,,,,,,,,16.088,18.33,41.255,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2981.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.0,7.5,0.222222,0.722222,1.5,5.5,0.055556,0.5,-0.1667,-0.2222,,,,,,,,,,,16.315,15.629,32.313,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3006.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,6.5,7.0,0.611111,0.666667,0.1111,0.1667,,,,,,,,,,,16.298,14.578,36.434,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3017.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,2.5,8.5,0.166667,0.833333,1.5,9.0,0.055556,0.888889,-0.1111,0.0556,,,,,,,,,,,15.507,15.877,49.39,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3051.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,1.5,9.0,0.055556,0.888889,1.5,6.8,0.055556,0.644444,0.0,-0.2444,,,,,,,,,,,18.265,15.507,31.459,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3061.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,1.5,9.0,0.055556,0.888889,1.5,6.5,0.055556,0.611111,0.0,-0.2778,,,,,,,,,,,15.518,16.875,34.612,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3068.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,1.5,9.5,0.055556,0.944444,1.5,6.8,0.055556,0.644444,0.0,-0.3,,,,,,,,,,,11.438,14.927,31.97,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3100.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,1.5,8.5,0.055556,0.833333,1.5,6.8,0.055556,0.644444,0.0,-0.1889,,,,,,,,,,,15.522,15.914,30.14,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3110.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,1.0,6.0,0.0,0.555556,1.5,5.5,0.055556,0.5,0.0556,-0.0556,,,,,,,,,,,14.6,15.031,29.633,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3140.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,1.5,8.5,0.055556,0.833333,1.5,6.8,0.055556,0.644444,0.0,-0.1889,,,,,,,,,,,14.811,14.467,33.684,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3170.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,2.5,8.5,0.166667,0.833333,1.5,6.5,0.055556,0.611111,-0.1111,-0.2222,,,,,,,,,,,17.91,17.226,30.863,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3190.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,2.5,5.5,0.166667,0.5,-0.3333,0.0,,,,,,,,,,,16.906,16.215,34.811,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3211.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,4.5,8.0,0.388889,0.777778,-0.1111,0.2778,,,,,,,,,,,16.147,14.718,46.728,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3216.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,8.5,0.5,0.833333,3.5,8.5,0.277778,0.833333,-0.2222,0.0,,,,,,,,,,,18.907,18.25,48.956,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3250.jpg,1,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.0,6.5,0.222222,0.611111,1.5,5.5,0.055556,0.5,-0.1667,-0.1111,,,,,,,,,,,14.371,15.555,28.469,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3300.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal"", ""baby-schema""]",2,"The infant's visible distress and medical context activate affect through inferred stakes, vulnerability, and coping potential. The cognitive-appraisal skill is best matched because it directly models the appraisal of threat, lack of control, and uncertainty in a high-stakes medical environment, which are clearly visible in the image. The baby-schema skill is less appropriate because while the infant's morphology is present, the affect is dominated by situational threat and distress, not by the inherent cuteness of the form.",False,0.95,,,3.0,7.0,0.222222,0.666667,2.5,8.5,0.166667,0.833333,-0.0556,0.1667,,,,,,,,,,,13.485,16.942,44.749,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3350.jpg,1,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,4.0,6.5,0.333333,0.611111,4.5,6.5,0.388889,0.611111,0.0556,0.0,,,,,,,,,,,14.596,17.842,45.646,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/3530.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,2.5,9.5,0.166667,0.944444,1.5,9.5,0.055556,0.944444,-0.1111,0.0,,,,,,,,,,,16.793,20.126,48.912,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4000.jpg,1,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,14.008,18.127,32.762,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4004.jpg,1,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.722222,0.611111,8.5,5.5,0.833333,0.5,0.1111,-0.1111,,,,,,,,,,,16.86,16.318,37.76,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4008.jpg,1,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.5,6.5,0.833333,0.611111,8.5,5.5,0.833333,0.5,0.0,-0.1111,,,,,,,,,,,16.562,16.176,29.163,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4100.jpg,1,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,6.5,0.611111,0.611111,6.5,6.5,0.611111,0.611111,0.0,0.0,,,,,,,,,,,17.856,20.756,36.97,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4150.jpg,1,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language"", ""todorov-face-evaluation""]",2,"The woman's dynamic, high-arousal body posture and expressive face are the primary affective cues, with the face being clearly visible and expressive.",False,0.95,,,7.5,8.5,0.722222,0.833333,8.5,8.5,0.833333,0.833333,0.1111,0.0,,,,,,,,,,,15.368,20.918,44.158,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4225.jpg,1,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.0,0.666667,0.555556,7.0,5.0,0.666667,0.444444,0.0,-0.1111,,,,,,,,,,,15.002,15.436,27.481,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4235.jpg,1,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.611111,0.5,7.0,5.5,0.666667,0.5,0.0556,0.0,,,,,,,,,,,17.715,16.507,30.139,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4274.jpg,1,,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.5,0.666667,0.611111,7.0,7.5,0.666667,0.722222,0.0,0.1111,,,,,,,,,,,17.711,18.091,36.067,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4300.jpg,1,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a person in a calm, intimate setting with no dominant affective mechanism from specialized psychology constructs.",False,0.95,,,6.5,5.5,0.611111,0.5,6.5,5.5,0.611111,0.5,0.0,0.0,,,,,,,,,,,14.233,12.152,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4320.jpg,1,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a body in lingerie with no clear affective mechanism from any specialized psychology skill.,False,0.98,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,16.641,12.587,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4490.jpg,1,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,17.034,16.192,24.422,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4510.jpg,1,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,6.5,0.777778,0.611111,7.5,6.0,0.722222,0.555556,-0.0556,-0.0556,,,,,,,,,,,14.378,16.559,33.985,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4531.jpg,1,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a person in water with no dominant affective mechanism matching any specialized skill's core constructs.,False,0.95,,,7.5,5.5,0.722222,0.5,7.5,5.5,0.722222,0.5,0.0,0.0,,,,,,,,,,,15.464,12.55,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4535.jpg,1,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,7.5,0.611111,0.722222,5.5,8.5,0.5,0.833333,-0.1111,0.1111,,,,,,,,,,,16.66,16.461,32.018,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4542.jpg,1,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a beach scene with three men, and no single specialized skill is strongly activated by the visible content.",False,0.95,,,8.5,7.5,0.833333,0.722222,8.5,7.5,0.833333,0.722222,0.0,0.0,,,,,,,,,,,14.939,15.718,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4571.jpg,1,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,7.5,0.833333,0.722222,8.5,6.5,0.833333,0.611111,0.0,-0.1111,,,,,,,,,,,14.818,16.132,31.522,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4575.jpg,1,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,6.5,0.833333,0.611111,8.5,6.5,0.833333,0.611111,0.0,0.0,,,,,,,,,,,16.647,17.028,33.005,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4600.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,5.5,0.777778,0.5,8.5,5.5,0.833333,0.5,0.0556,0.0,,,,,,,,,,,12.344,16.444,50.022,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4605.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,16.863,19.267,38.801,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4609.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,6.5,0.833333,0.611111,8.5,6.0,0.833333,0.555556,0.0,-0.0556,,,,,,,,,,,13.444,18.648,55.903,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4613.jpg,1,,True,no_specialized_skill,no_specialized_skill,[],0,"The image shows a neutral, everyday object held in a hand, lacking strong affective triggers for any specialized psychology skill.",False,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,14.871,10.363,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4619.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,6.5,0.777778,0.611111,8.0,6.0,0.777778,0.555556,0.0,-0.0556,,,,,,,,,,,16.941,15.027,50.92,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4624.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,5.5,0.833333,0.5,8.5,5.5,0.833333,0.5,0.0,0.0,,,,,,,,,,,14.135,18.723,51.882,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4631.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,7.0,0.666667,0.666667,7.5,6.5,0.722222,0.611111,0.0556,-0.0556,,,,,,,,,,,16.075,18.791,52.77,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4643.jpg,1,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,4.0,7.0,0.333333,0.666667,-0.1667,0.1667,,,,,,,,,,,16.639,18.122,36.826,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4650.jpg,1,,True,cognitive-appraisal,emotional-body-language,"[""cognitive-appraisal"", ""emotional-body-language""]",2,"The analysis correctly focuses on observable body language cues (posture, touch, orientation) which are the most direct indicators of affect in this image, despite the obscured facial expressions. The cognitive-appraisal analysis over-interprets context and infers a stronger positive valence (7.0) than the visual evidence strictly supports, given the low resolution and lack of clear emotional expression. The body-language analysis is more grounded in the visible evidence and avoids over-reliance on inferred relational meaning.",False,0.85,,,6.5,6.5,0.611111,0.611111,6.5,5.5,0.611111,0.5,0.0,-0.1111,,,,,,,,,,,17.201,23.364,41.408,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4656.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.722222,0.611111,8.0,6.0,0.777778,0.555556,0.0556,-0.0556,,,,,,,,,,,15.94,18.124,49.917,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4662.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal"", ""emotional-body-language""]",2,"The image depicts a consensual, emotionally intimate moment that requires interpretation of context, agency, and relational stakes, which is best addressed by cognitive-appraisal. The analysis correctly identifies the scene as safe and supportive, justifying the high valence and arousal scores based on visible cues like relaxed posture, gentle touch, and private setting. The emotional-body-language analysis, while plausible, is less comprehensive and introduces uncertainty due to partial visibility of facial expression and contextual ambiguity, making it less suitable as the final arbiter.",False,0.95,,,5.5,5.5,0.5,0.5,7.0,7.0,0.666667,0.666667,0.1667,0.1667,,,,,,,,,,,18.209,21.162,53.225,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4668.jpg,1,,True,cognitive-appraisal,emotional-body-language,"[""cognitive-appraisal"", ""emotional-body-language""]",2,"The image primarily conveys emotion through body configuration and physical contact, with facial expressions obscured. The 'emotional-body-language' skill is best suited to interpret affect from posture, touch, and spatial orientation, which are clearly visible. The 'cognitive-appraisal' skill, while applicable, requires more interpretive inference about consent and context, which is less directly observable than the body language cues. The body-language analysis provides a more direct and grounded VA estimate from visible evidence.",False,0.95,,,7.0,7.0,0.666667,0.666667,7.5,6.5,0.722222,0.611111,0.0556,-0.0556,,,,,,,,,,,20.105,23.487,45.456,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4676.jpg,1,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.0,0.666667,0.555556,8.0,5.0,0.777778,0.444444,0.1111,-0.1111,,,,,,,,,,,17.964,18.477,42.182,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4683.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,7.5,6.5,0.722222,0.611111,0.2222,0.1111,,,,,,,,,,,18.124,18.877,46.978,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4692.jpg,1,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,6.5,6.5,0.611111,0.611111,0.1111,0.1111,,,,,,,,,,,16.995,18.089,37.74,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4697.jpg,1,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a nude couple in an intimate, ambiguous pose on a bed, with no clear affective mechanism dominated by a specialized psychology construct.",False,0.95,,,7.0,6.0,0.666667,0.555556,7.0,6.0,0.666667,0.555556,0.0,0.0,,,,,,,,,,,17.395,12.862,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4770.jpg,1,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal"", ""todorov-face-evaluation""]",2,"The image depicts a consensual, emotionally intimate moment requiring interpretation of context and meaning, which is best evaluated by cognitive-appraisal. The Todorov skill is weakly applicable as the affect is driven by context and interaction, not facial structure.",False,0.95,,,7.0,7.5,0.666667,0.722222,7.5,7.0,0.722222,0.666667,0.0556,-0.0556,,,,,,,,,,,16.828,20.092,48.804,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5001.jpg,1,,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,6.5,0.833333,0.611111,8.0,7.0,0.777778,0.666667,-0.0556,0.0556,,,,,,,,,,,15.617,16.841,37.386,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5040.jpg,1,,True,no_specialized_skill,no_specialized_skill,[],0,"The image shows a Venus flytrap with no human, social, threat, or restorative context to trigger a specialized psychology skill.",False,1.0,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,15.415,10.649,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5200.jpg,1,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,6.0,0.777778,0.555556,7.5,4.0,0.722222,0.333333,-0.0556,-0.2222,,,,,,,,,,,15.391,17.095,34.291,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5215.jpg,1,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.722222,0.611111,7.0,3.5,0.666667,0.277778,-0.0556,-0.3333,,,,,,,,,,,15.314,14.427,38.718,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5270.jpg,1,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,7.5,8.0,0.722222,0.777778,0.2222,0.2778,,,,,,,,,,,20.745,16.092,40.378,,,
